"date","no","no2"
2023-02-18 22:00:00,1.54824147726653,12.9498484028637
2023-02-18 23:00:00,0.0578693475361267,17.9347416648909
2023-02-19 00:00:00,0.680653620946488,16.9324010638571
2023-02-19 01:00:00,-0.654304758758544,17.1344918525591
2023-02-19 02:00:00,-0.713842583759372,21.234467173747
2023-02-19 03:00:00,-0.480998154405052,20.2330680586524
2023-02-19 04:00:00,0.625730871415263,18.0657675182245
2023-02-19 05:00:00,-0.326952442136623,17.6240612115271
2023-02-19 06:00:00,0.0278611523429532,16.9496731180236
2023-02-19 07:00:00,0.0562242138539234,18.9505259448772
2023-02-19 08:00:00,-0.619440172482973,19.619640952307
2023-02-19 09:00:00,-0.394727958424108,15.9271535363187
2023-02-19 10:00:00,1.38223413782811,12.7441941500193
2023-02-19 11:00:00,-0.142957175371874,14.1792295401433
2023-02-19 12:00:00,0.620523176477303,14.9749870991234
2023-02-19 13:00:00,NA,NA
2023-02-19 14:00:00,-0.129812665422415,12.3783337107801
2023-02-19 15:00:00,0.194039461171005,15.0659803743432
2023-02-19 16:00:00,0.169612068281504,12.9957289842536
2023-02-19 17:00:00,0.782260552520557,9.99094308950847
2023-02-19 18:00:00,-0.559837239149598,10.1468023225824
2023-02-19 19:00:00,-0.633933007368074,7.6188109433701
2023-02-19 20:00:00,-0.546248716455939,9.94823058979871
2023-02-19 21:00:00,-0.0388535430708693,10.7579152010565
2023-02-19 22:00:00,-0.290243881847234,11.2505839200903
2023-02-19 23:00:00,0.816279841292644,13.9769608788741
2023-02-20 00:00:00,-0.402585902604971,13.1804390880758
2023-02-20 01:00:00,0.183378712427688,10.9986909220264
2023-02-20 02:00:00,-0.699682310694064,14.6132155746178
2023-02-20 03:00:00,0.154842497643892,27.4420413316667
2023-02-20 04:00:00,-0.73547330891126,30.6050011912345
2023-02-20 05:00:00,0.24955898968593,37.8385350853376
2023-02-20 06:00:00,0.352243181281278,28.5109907924473
2023-02-20 07:00:00,-0.127825254704883,26.5064784457437
2023-02-20 08:00:00,-0.802642888844209,19.0457082103988
2023-02-20 09:00:00,0.603207543906024,15.4170432205103
2023-02-20 10:00:00,-0.725902311545212,8.552713194714
2023-02-20 11:00:00,0.577428456896524,10.3737684383372
2023-02-20 12:00:00,0.943220993146372,10.8679232880083
2023-02-20 13:00:00,0.155566197023873,10.5473664449795
2023-02-20 14:00:00,-0.657141661490222,13.9453962486487
2023-02-20 15:00:00,1.25966382270246,7.17644087915316
2023-02-20 16:00:00,0.224585603875186,9.08703246685044
2023-02-20 17:00:00,1.17229653154176,7.7432145238522
2023-02-20 18:00:00,0.0372102831003042,8.51729453032643
2023-02-20 19:00:00,-0.34864754938146,8.84759856434732
2023-02-20 20:00:00,-0.0826553263481701,6.80776083455834
2023-02-20 21:00:00,0.237694345245476,4.39035548292261
2023-02-20 22:00:00,1.39755375215759,7.65698702620627
2023-02-20 23:00:00,0.0700856698717248,10.5955549123266
2023-02-21 00:00:00,0.26117397928392,8.3012946336141
2023-02-21 01:00:00,-0.414665939341119,8.40609873292051
2023-02-21 02:00:00,-0.62565212289156,12.0295625759287
2023-02-21 03:00:00,0.548118645075767,14.1933640863978
2023-02-21 04:00:00,0.343099993029986,11.4338373498998
2023-02-21 05:00:00,-0.881829142594679,13.1320884326369
2023-02-21 06:00:00,0.0843526041091243,11.4297608146507
2023-02-21 07:00:00,-0.223708586042866,17.8987158403115
